text,user,created_at,lang,geo
"""@juwsampaio parab\u00e9ns lindona,que Deus te aben\u00e7oe sempre! Mts anos de vida,paz,sa\u00fade e felicidade !!!\u2764\ud83d\udc96""","{""created_at"": ""2014-03-20 17:38:36"", ""profile_background_image_url"": ""http://abs.twimg.com/images/themes/theme1/bg.png"", ""geo_enabled"": true, ""protected"": false, ""time_zone"": ""Brasilia"", ""profile_link_color"": ""1DA1F2"", ""profile_sidebar_fill_color"": ""DDEEF6"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/834525394489442305/nYZKAdUl_normal.jpg"", ""lang"": ""pt"", ""statuses_count"": 51604, ""is_translator"": false, ""followers_count"": 919, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": [{""indices"": [0, 23], ""display_url"": ""Instagram.com/mllnandrde"", ""expanded_url"": ""https://Instagram.com/mllnandrde"", ""url"": ""https://t.co/xiCsbS047M""}]}}, ""favourites_count"": 28932, ""utc_offset"": -10800, ""id_str"": ""2400134694"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://abs.twimg.com/images/themes/theme1/bg.png"", ""profile_sidebar_border_color"": ""C0DEED"", ""default_profile_image"": false, ""description"": ""\u202218 anos \u2022A ora\u00e7\u00e3o transforma \u26ea\ufe0f \u2022Filha da Imaculada\u2764 \u2022Joamista\ud83c\udf4a\ud83d\udc9b\ud83d\ude4f\ud83c\udffb \u2022Cat\u00f3lica Apost\u00f3lica Romana"", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/2400134694/1485189170"", ""listed_count"": 4, ""has_extended_profile"": true, ""translator_type"": ""none"", ""id"": 2400134694, ""screen_name"": ""MihAndrade_"", ""profile_background_color"": ""C0DEED"", ""friends_count"": 350, ""contributors_enabled"": false, ""verified"": false, ""location"": ""021"", ""profile_text_color"": ""333333"", ""default_profile"": true, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/834525394489442305/nYZKAdUl_normal.jpg"", ""url"": ""https://t.co/xiCsbS047M"", ""profile_background_tile"": false, ""name"": ""miLLena""}",2017-03-08 11:58:36,pt,{'coordinates': {}}
"""Baltar dice que no se falsearon las lista de espera, pero s\u00ed hubo un problema inform\u00e1tico https://t.co/s33BjkLFqe""","{""created_at"": ""2011-06-22 18:27:01"", ""profile_background_image_url"": ""http://abs.twimg.com/images/themes/theme1/bg.png"", ""geo_enabled"": true, ""protected"": false, ""time_zone"": ""Madrid"", ""profile_link_color"": ""1DA1F2"", ""profile_sidebar_fill_color"": ""DDEEF6"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/417315490755649536/qbRHuKTb_normal.jpeg"", ""lang"": ""es"", ""statuses_count"": 29472, ""is_translator"": false, ""followers_count"": 45, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": [{""indices"": [0, 22], ""display_url"": ""marbarcosyviajes.blogspot.com"", ""expanded_url"": ""http://marbarcosyviajes.blogspot.com/"", ""url"": ""http://t.co/p8DlJLCewt""}]}}, ""favourites_count"": 1, ""utc_offset"": 3600, ""id_str"": ""322089067"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://abs.twimg.com/images/themes/theme1/bg.png"", ""profile_sidebar_border_color"": ""C0DEED"", ""default_profile_image"": false, ""description"": """", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/322089067/1354964906"", ""listed_count"": 5, ""has_extended_profile"": false, ""translator_type"": ""none"", ""id"": 322089067, ""screen_name"": ""FelipeHormaeche"", ""profile_background_color"": ""C0DEED"", ""friends_count"": 173, ""contributors_enabled"": false, ""verified"": false, ""location"": ""Donostia - San Sebasti\u00e1n"", ""profile_text_color"": ""333333"", ""default_profile"": true, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/417315490755649536/qbRHuKTb_normal.jpeg"", ""url"": ""http://t.co/p8DlJLCewt"", ""profile_background_tile"": false, ""name"": ""Felipe  Hormaechea""}",2017-03-08 11:58:36,es,{'coordinates': {}}
"""Car fell down from Al Amiri Hospital Parking\n#\u0641\u064a\u062f\u064a\u0648 | \u0633\u0642\u0648\u0637 \u0633\u064a\u0627\u0631\u0629 \u0645\u0646 \u0627\u0639\u0644\u0649 \u0645\u0648\u0627\u0642\u0641 \u0645\u0633\u062a\u0634\u0641\u0649 \u0627\u0644\u0627\u0645\u064a\u0631\u064a \n#\u0627\u0644\u0643\u0648\u064a\u062a..\n.\n.... https://t.co/UKFp8BjNTw""","{""created_at"": ""2014-01-30 18:23:48"", ""profile_background_image_url"": ""http://abs.twimg.com/images/themes/theme14/bg.gif"", ""geo_enabled"": true, ""protected"": false, ""time_zone"": ""Baghdad"", ""profile_link_color"": ""19CF86"", ""profile_sidebar_fill_color"": ""000000"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/777484420341084160/YjPs1jlC_normal.jpg"", ""lang"": ""en"", ""statuses_count"": 8069, ""is_translator"": false, ""followers_count"": 963, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": [{""indices"": [0, 23], ""display_url"": ""instagram.com/kuwaitmarket.kw"", ""expanded_url"": ""http://www.instagram.com/kuwaitmarket.kw"", ""url"": ""https://t.co/tvgEymHxgV""}]}}, ""favourites_count"": 1397, ""utc_offset"": 10800, ""id_str"": ""2319270098"", ""profile_use_background_image"": false, ""profile_background_image_url_https"": ""https://abs.twimg.com/images/themes/theme14/bg.gif"", ""profile_sidebar_border_color"": ""000000"", ""default_profile_image"": false, ""description"": ""Kuwait Market the Strongest Social Media in Kuwait.. Daily updates for Events, News, Videos, Please follow us on Instagram & Facebook"", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/2319270098/1474201759"", ""listed_count"": 4, ""has_extended_profile"": true, ""translator_type"": ""none"", ""id"": 2319270098, ""screen_name"": ""kuwaitmarket_kw"", ""profile_background_color"": ""000000"", ""friends_count"": 2275, ""contributors_enabled"": false, ""verified"": false, ""location"": ""The Capital, Kuwait"", ""profile_text_color"": ""000000"", ""default_profile"": false, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/777484420341084160/YjPs1jlC_normal.jpg"", ""url"": ""https://t.co/tvgEymHxgV"", ""profile_background_tile"": false, ""name"": ""Kuwait Market""}",2017-03-08 11:58:36,und,{'coordinates': {}}
"""RT @KH_KDK: #\u062f\u0627\u0639\u0634 \u064a\u062a\u0628\u0646\u0649 \u0627\u0644\u0647\u062c\u0648\u0645 \u0627\u0644\u062f\u0627\u0626\u0631 \u0639\u0644\u0649 \u0645\u0633\u062a\u0634\u0641\u0649 \u0639\u0633\u0643\u0631\u064a \u0628\u0643\u0627\u0628\u0648\u0644 https://t.co/DuJk2ELkWE""","{""created_at"": ""2010-10-24 21:23:06"", ""profile_background_image_url"": ""http://pbs.twimg.com/profile_background_images/496383950332231680/tt7WVXPr.jpeg"", ""geo_enabled"": true, ""protected"": false, ""time_zone"": ""Pacific Time (US & Canada)"", ""profile_link_color"": ""EBC5CF"", ""profile_sidebar_fill_color"": ""DDEEF6"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/820714260787511296/VT4Zwm0o_normal.jpg"", ""lang"": ""ar"", ""statuses_count"": 73135, ""is_translator"": false, ""followers_count"": 5898, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": [{""indices"": [0, 23], ""display_url"": ""baderalkaabi.com"", ""expanded_url"": ""http://baderalkaabi.com"", ""url"": ""https://t.co/c99QA2ZLzG""}]}}, ""favourites_count"": 378, ""utc_offset"": -28800, ""id_str"": ""207197069"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://pbs.twimg.com/profile_background_images/496383950332231680/tt7WVXPr.jpeg"", ""profile_sidebar_border_color"": ""FFFFFF"", ""default_profile_image"": false, ""description"": ""\u0645\u0647\u0646\u062f\u0633 \u0637\u064a\u0631\u0627\u0646\u060c \u0628\u0627\u062d\u062b \u0641\u064a \u0645\u062e\u062a\u0644\u0641 \u0627\u0644\u062b\u0642\u0627\u0641\u0627\u062a\u060c \u0625\u0639\u0644\u0627\u0645\u064a \u0648\u0636\u064a\u0641 \u062a\u0644\u0641\u0632\u064a\u0648\u0646\u064a \u0641\u064a \u0645\u062c\u0627\u0644 \u0627\u0644\u0645\u062c\u062a\u0645\u0639\u0627\u062a \u0627\u0644\u0639\u0631\u0628\u064a\u0629 \u0648 \u0627\u0644\u0627\u0633\u0644\u0627\u0645\u064a\u0629 \u0648 \u0627\u0644\u0633\u064a\u0627\u0633\u0629 \u0627\u0644\u0645\u062d\u0644\u064a\u0629 \u0648 \u0627\u0644\u0639\u0631\u0628\u064a\u0629 \ud83c\udde6\ud83c\uddea #\u0639\u064a\u0646\u0627\u0648\u064a \ud83d\udc9c#\u0648\u0637\u0646\u064a_\u0627\u0644\u0627\u064a\u062c\u0627\u0628\u064a"", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/207197069/1486330416"", ""listed_count"": 36, ""has_extended_profile"": true, ""translator_type"": ""none"", ""id"": 207197069, ""screen_name"": ""baderalkaabi"", ""profile_background_color"": ""33252B"", ""friends_count"": 332, ""contributors_enabled"": false, ""verified"": true, ""location"": ""United Arab Emirates"", ""profile_text_color"": ""333333"", ""default_profile"": false, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/820714260787511296/VT4Zwm0o_normal.jpg"", ""url"": ""https://t.co/c99QA2ZLzG"", ""profile_background_tile"": true, ""name"": ""\u0645.\u0628\u062f\u0631 \u0627\u0644\u0643\u0639\u0628\u064a\ud83c\udde6\ud83c\uddea""}",2017-03-08 11:58:36,ar,{'coordinates': {}}
"""RT @RadicalYouthMan: College of medical sciences, Gombe State University, Adjacent to Teaching Hospital. \nWell done @HEDankwambo \nWonderful\u2026""","{""created_at"": ""2016-12-20 22:02:36"", ""profile_sidebar_fill_color"": ""DDEEF6"", ""geo_enabled"": false, ""protected"": false, ""time_zone"": ""Pacific Time (US & Canada)"", ""profile_link_color"": ""1DA1F2"", ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/839151737890082817/pOV4nGik_normal.jpg"", ""is_translation_enabled"": false, ""lang"": ""en-gb"", ""statuses_count"": 90, ""is_translator"": false, ""followers_count"": 5, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": {}}}, ""favourites_count"": 6, ""utc_offset"": -28800, ""id_str"": ""811315890985861120"", ""profile_use_background_image"": true, ""profile_sidebar_border_color"": ""C0DEED"", ""default_profile_image"": false, ""description"": """", ""listed_count"": 0, ""has_extended_profile"": false, ""translator_type"": ""none"", ""id"": 8.11315890985861e+17, ""screen_name"": ""EngrDifa"", ""profile_background_color"": ""F5F8FA"", ""friends_count"": 19, ""contributors_enabled"": false, ""verified"": false, ""location"": """", ""profile_text_color"": ""333333"", ""default_profile"": true, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/839151737890082817/pOV4nGik_normal.jpg"", ""profile_background_tile"": false, ""name"": ""Engr. Aliyu Difa""}",2017-03-08 11:58:35,en,{'coordinates': {}}
"""RT @DesconhecidosF: Vodka \u00e9 feita de batatas. Batatas s\u00e3o vegetais. Vegetais fazem bem \u00e0 sa\u00fade, pela l\u00f3gica, Vodka faz bem.""","{""created_at"": ""2016-07-15 23:57:34"", ""profile_sidebar_fill_color"": ""DDEEF6"", ""geo_enabled"": true, ""protected"": false, ""profile_link_color"": ""1DA1F2"", ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/836174024770211841/47XbUSb6_normal.jpg"", ""is_translation_enabled"": false, ""lang"": ""pt"", ""statuses_count"": 9221, ""is_translator"": false, ""followers_count"": 431, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": {}}}, ""favourites_count"": 3684, ""id_str"": ""754072438657392640"", ""profile_use_background_image"": true, ""profile_sidebar_border_color"": ""C0DEED"", ""default_profile_image"": false, ""description"": ""SportingCP //"", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/754072438657392640/1488295721"", ""listed_count"": 4, ""has_extended_profile"": true, ""translator_type"": ""none"", ""id"": 7.54072438657393e+17, ""screen_name"": ""matildepferro"", ""profile_background_color"": ""F5F8FA"", ""friends_count"": 153, ""contributors_enabled"": false, ""verified"": false, ""location"": """", ""profile_text_color"": ""333333"", ""default_profile"": true, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/836174024770211841/47XbUSb6_normal.jpg"", ""profile_background_tile"": false, ""name"": ""Matilde Ferro""}",2017-03-08 11:58:34,pt,{'coordinates': {}}
"""I'm at Al-Amiri Hospital in Kuwait City, Al Asimah https://t.co/lSNcMFoM48""","{""created_at"": ""2015-02-07 18:25:56"", ""profile_background_image_url"": ""http://abs.twimg.com/images/themes/theme1/bg.png"", ""geo_enabled"": true, ""protected"": false, ""profile_link_color"": ""1DA1F2"", ""profile_sidebar_fill_color"": ""DDEEF6"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/835228807451803648/qDToAQzI_normal.jpg"", ""lang"": ""ar"", ""statuses_count"": 33393, ""is_translator"": false, ""followers_count"": 3046, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": {}}}, ""favourites_count"": 1080, ""id_str"": ""3012622885"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://abs.twimg.com/images/themes/theme1/bg.png"", ""profile_sidebar_border_color"": ""C0DEED"", ""default_profile_image"": false, ""description"": ""\u2022"", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/3012622885/1488220714"", ""listed_count"": 18, ""has_extended_profile"": false, ""translator_type"": ""none"", ""id"": 3012622885, ""screen_name"": ""ashmeari"", ""profile_background_color"": ""C0DEED"", ""friends_count"": 511, ""contributors_enabled"": false, ""verified"": false, ""location"": ""Kifan, Kuwait"", ""profile_text_color"": ""333333"", ""default_profile"": true, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/835228807451803648/qDToAQzI_normal.jpg"", ""profile_background_tile"": false, ""name"": ""2""}",2017-03-08 11:58:32,en,"{'type': 'Point', 'coordinates': [29.3881, 47.9876]}"
"""Tive de vir ao hospital""","{""created_at"": ""2015-03-06 22:00:17"", ""profile_background_image_url"": ""http://abs.twimg.com/images/themes/theme1/bg.png"", ""geo_enabled"": false, ""protected"": false, ""time_zone"": ""Pacific Time (US & Canada)"", ""profile_link_color"": ""E81C4F"", ""profile_sidebar_fill_color"": ""000000"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/835965545761681409/gr9HSDjj_normal.jpg"", ""lang"": ""pt"", ""statuses_count"": 23575, ""is_translator"": false, ""followers_count"": 702, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": [{""indices"": [0, 23], ""display_url"": ""curiouscat.me/Crisstianaam"", ""expanded_url"": ""https://curiouscat.me/Crisstianaam"", ""url"": ""https://t.co/EAQHvCz6vU""}]}}, ""favourites_count"": 2601, ""utc_offset"": -28800, ""id_str"": ""3075798515"", ""profile_use_background_image"": false, ""profile_background_image_url_https"": ""https://abs.twimg.com/images/themes/theme1/bg.png"", ""profile_sidebar_border_color"": ""000000"", ""default_profile_image"": false, ""description"": ""\ud83d\udc7b criss14100 \n Sport Lisboa e Benfica"", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/3075798515/1488643300"", ""listed_count"": 2, ""has_extended_profile"": true, ""translator_type"": ""none"", ""id"": 3075798515, ""screen_name"": ""crisstianaam"", ""profile_background_color"": ""000000"", ""friends_count"": 634, ""contributors_enabled"": false, ""verified"": false, ""location"": ""Aveiro, Portugal"", ""profile_text_color"": ""000000"", ""default_profile"": false, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/835965545761681409/gr9HSDjj_normal.jpg"", ""url"": ""https://t.co/EAQHvCz6vU"", ""profile_background_tile"": false, ""name"": ""Cris""}",2017-03-08 11:58:32,pt,{'coordinates': {}}
"""RT @CCOOHGC1: Per Sanitat el company Juan Carlos Delgado, juns som m\u00e9s forts @ccoo_althaia @CCOOMUTUATERRAS https://t.co/hU4SFMtFWi""","{""created_at"": ""2017-02-25 13:21:05"", ""profile_sidebar_fill_color"": ""DDEEF6"", ""geo_enabled"": false, ""protected"": false, ""profile_link_color"": ""1DA1F2"", ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/835600876672802817/H75bAQ1E_normal.jpg"", ""is_translation_enabled"": false, ""lang"": ""es"", ""statuses_count"": 24, ""is_translator"": false, ""followers_count"": 27, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": {}}}, ""favourites_count"": 1, ""id_str"": ""835464633389617152"", ""profile_use_background_image"": true, ""profile_sidebar_border_color"": ""C0DEED"", ""default_profile_image"": false, ""description"": ""Secci\u00f3 Sindical CCOO a la Fundaci\u00f3 Althaia\nEn lluita/treball constant per millorar les condicions laborals dels treballador@s.\nLa Uni\u00f3 fa la for\u00e7a!\nVisca CCOO !"", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/835464633389617152/1488027502"", ""listed_count"": 0, ""has_extended_profile"": false, ""translator_type"": ""none"", ""id"": 8.35464633389617e+17, ""screen_name"": ""ccoo_althaia"", ""profile_background_color"": ""F5F8FA"", ""friends_count"": 25, ""contributors_enabled"": false, ""verified"": false, ""location"": """", ""profile_text_color"": ""333333"", ""default_profile"": true, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/835600876672802817/H75bAQ1E_normal.jpg"", ""profile_background_tile"": false, ""name"": ""CCOO Althaia""}",2017-03-08 11:58:32,und,{'coordinates': {}}
"""deveria ser proibido eu doente desse jeito ir p hospital hj""","{""created_at"": ""2014-08-11 10:39:32"", ""profile_background_image_url"": ""http://abs.twimg.com/images/themes/theme1/bg.png"", ""geo_enabled"": true, ""protected"": false, ""profile_link_color"": ""1DA1F2"", ""profile_sidebar_fill_color"": ""DDEEF6"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/837046526543298561/e1Ok9P5J_normal.jpg"", ""lang"": ""pt"", ""statuses_count"": 4096, ""is_translator"": false, ""followers_count"": 100, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": {}}}, ""favourites_count"": 2985, ""id_str"": ""2739759658"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://abs.twimg.com/images/themes/theme1/bg.png"", ""profile_sidebar_border_color"": ""C0DEED"", ""default_profile_image"": false, ""description"": ""Sonhar, NUNCA desistir. Ter f\u00e9, pois f\u00e1cil n\u00e3o \u00e9, nem vai ser."", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/2739759658/1486402603"", ""listed_count"": 0, ""has_extended_profile"": true, ""translator_type"": ""none"", ""id"": 2739759658, ""screen_name"": ""KaCordeiro16"", ""profile_background_color"": ""C0DEED"", ""friends_count"": 145, ""contributors_enabled"": false, ""verified"": false, ""location"": """", ""profile_text_color"": ""333333"", ""default_profile"": true, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/837046526543298561/e1Ok9P5J_normal.jpg"", ""profile_background_tile"": false, ""name"": ""Karla Cordeiro""}",2017-03-08 11:58:31,pt,{'coordinates': {}}
"""RT @anarchival: I feel like this is a good time to mention that the doctor at Vanderbilt Children's Hospital who saved me after everyone ga\u2026""","{""created_at"": ""2015-02-04 16:54:53"", ""profile_background_image_url"": ""http://abs.twimg.com/images/themes/theme11/bg.gif"", ""geo_enabled"": false, ""protected"": false, ""time_zone"": ""Pacific Time (US & Canada)"", ""profile_link_color"": ""B40B43"", ""profile_sidebar_fill_color"": ""E5507E"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/836728782874619905/25_ap37W_normal.jpg"", ""lang"": ""en"", ""statuses_count"": 39453, ""is_translator"": false, ""followers_count"": 1279, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": [{""indices"": [0, 23], ""display_url"": ""Instagram.com/sherness_/"", ""expanded_url"": ""https://Instagram.com/sherness_/"", ""url"": ""https://t.co/s2BElCaajx""}]}}, ""favourites_count"": 18058, ""utc_offset"": -28800, ""id_str"": ""3017956186"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://abs.twimg.com/images/themes/theme11/bg.gif"", ""profile_sidebar_border_color"": ""CC3366"", ""default_profile_image"": false, ""description"": ""woman of color"", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/3017956186/1476113606"", ""listed_count"": 39, ""has_extended_profile"": true, ""translator_type"": ""none"", ""id"": 3017956186, ""screen_name"": ""TigerandDolphin"", ""profile_background_color"": ""FF6699"", ""friends_count"": 556, ""contributors_enabled"": false, ""verified"": false, ""location"": ""Snapchat : tigeranddolphin"", ""profile_text_color"": ""362720"", ""default_profile"": false, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/836728782874619905/25_ap37W_normal.jpg"", ""url"": ""https://t.co/s2BElCaajx"", ""profile_background_tile"": true, ""name"": ""whatevenismy@lmao""}",2017-03-08 11:58:30,en,{'coordinates': {}}
"""RT @desiree_lerma: *picks up @tommygeiser69 from the hospital* \nTommy: \""Can we go to the liquor store\""""","{""created_at"": ""2011-12-12 12:56:38"", ""profile_background_image_url"": ""http://pbs.twimg.com/profile_background_images/844419502/fff34d368fd63ed5ad178b132ef6aee4.jpeg"", ""geo_enabled"": true, ""protected"": false, ""time_zone"": ""Eastern Time (US & Canada)"", ""profile_link_color"": ""009999"", ""profile_sidebar_fill_color"": ""DDEEF6"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/831669255200505856/nFGnfebd_normal.jpg"", ""lang"": ""en"", ""statuses_count"": 23364, ""is_translator"": false, ""followers_count"": 595, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": [{""indices"": [0, 23], ""display_url"": ""Instagram.com/KyleFraley3"", ""expanded_url"": ""https://Instagram.com/KyleFraley3"", ""url"": ""https://t.co/Df1IkPYLhK""}]}}, ""favourites_count"": 15256, ""utc_offset"": -18000, ""id_str"": ""434858749"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://pbs.twimg.com/profile_background_images/844419502/fff34d368fd63ed5ad178b132ef6aee4.jpeg"", ""profile_sidebar_border_color"": ""000000"", ""default_profile_image"": false, ""description"": ""#NerdHerd #GoBlue #Tigers #HockeyTown #GoHawks #PatIsABitch Snapchat: kylefraley"", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/434858749/1488668796"", ""listed_count"": 5, ""has_extended_profile"": true, ""translator_type"": ""none"", ""id"": 434858749, ""screen_name"": ""KyleFraley3"", ""profile_background_color"": ""131516"", ""friends_count"": 292, ""contributors_enabled"": false, ""verified"": false, ""location"": ""Marysville, MI"", ""profile_text_color"": ""333333"", ""default_profile"": false, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/831669255200505856/nFGnfebd_normal.jpg"", ""url"": ""https://t.co/Df1IkPYLhK"", ""profile_background_tile"": true, ""name"": ""Kyle Fraley""}",2017-03-08 11:58:30,en,{'coordinates': {}}
"""As\u00ed como personas que no duermen hace d\u00edas por pasar los \u00faltimos momentos con sus seres queridos por los pasillos de un hospital pasando""","{""created_at"": ""2012-03-17 23:38:16"", ""profile_background_image_url"": ""http://pbs.twimg.com/profile_background_images/616241424/yx06vj6ksy0m7occm3tc.jpeg"", ""geo_enabled"": true, ""protected"": false, ""profile_link_color"": ""0084B4"", ""profile_sidebar_fill_color"": ""C0DFEC"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/806972303049424896/dI60MhHv_normal.jpg"", ""lang"": ""es"", ""statuses_count"": 4094, ""is_translator"": false, ""followers_count"": 388, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": {}}}, ""favourites_count"": 262, ""id_str"": ""527904118"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://pbs.twimg.com/profile_background_images/616241424/yx06vj6ksy0m7occm3tc.jpeg"", ""profile_sidebar_border_color"": ""A8C7F7"", ""default_profile_image"": false, ""description"": ""casi arqui \ud83d\ude0d"", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/527904118/1477747577"", ""listed_count"": 1, ""has_extended_profile"": false, ""translator_type"": ""none"", ""id"": 527904118, ""screen_name"": ""arce_mir"", ""profile_background_color"": ""022330"", ""friends_count"": 404, ""contributors_enabled"": false, ""verified"": false, ""location"": """", ""profile_text_color"": ""333333"", ""default_profile"": false, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/806972303049424896/dI60MhHv_normal.jpg"", ""profile_background_tile"": true, ""name"": ""Stefania Arce""}",2017-03-08 11:58:29,es,{'coordinates': {}}
"""Dps queixam se que as urg\u00eancias est\u00e3o lotadas... https://t.co/KbJ2ZPtdNV""","{""created_at"": ""2014-01-05 23:24:20"", ""profile_background_image_url"": ""http://abs.twimg.com/images/themes/theme1/bg.png"", ""geo_enabled"": false, ""protected"": false, ""profile_link_color"": ""FF691F"", ""profile_sidebar_fill_color"": ""000000"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/814837080245276672/aLLeFCsL_normal.jpg"", ""lang"": ""pt"", ""statuses_count"": 1106, ""is_translator"": false, ""followers_count"": 83, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": {}}}, ""favourites_count"": 1015, ""id_str"": ""2264331250"", ""profile_use_background_image"": false, ""profile_background_image_url_https"": ""https://abs.twimg.com/images/themes/theme1/bg.png"", ""profile_sidebar_border_color"": ""000000"", ""default_profile_image"": false, ""description"": ""HARDWARE IS MY LIFE!! \nWhite Wit Attitude\n  Insta: brutus_g"", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/2264331250/1474490273"", ""listed_count"": 0, ""has_extended_profile"": true, ""translator_type"": ""none"", ""id"": 2264331250, ""screen_name"": ""Martim_Raposo"", ""profile_background_color"": ""000000"", ""friends_count"": 279, ""contributors_enabled"": false, ""verified"": false, ""location"": ""Beja, Portugal"", ""profile_text_color"": ""000000"", ""default_profile"": false, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/814837080245276672/aLLeFCsL_normal.jpg"", ""profile_background_tile"": false, ""name"": ""| Brutus | 1904 |""}",2017-03-08 11:58:27,pt,{'coordinates': {}}
